,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2013-12-04,0.013217,-0.01789,0.042999,,-0.00534,-0.0749,,0.019334,0.163055,0.090433,-0.0737,-0.18964,,,-0.15584,0.025894,0.000721,,0.07003,0.0948,,-0.09464,0.01313,0.010811,-0.04652,0.00785
2013-12-05,0.011421,-0.01576,0.043553,,-0.0047,-0.07597,,0.01826,0.162345,0.091743,-0.07437,-0.18733,,,-0.15347,0.029232,0.002883,,0.065185,0.093557,,-0.09441,-0.00529,0.008494,-0.04554,0
2013-12-06,0.017274,-0.01647,0.042228,,-0.00285,-0.08086,,0.009667,0.148845,0.085976,-0.08266,-0.19479,,,-0.15906,0.018002,0.003249,,0.06136,0.088671,,-0.09381,-0.01085,0.00695,-0.05158,-0.00067
2013-12-09,0.018869,-0.01503,0.04267,,-0.0046,-0.07597,,0.012889,0.150977,0.080679,-0.07532,-0.19066,,,-0.15691,0.031736,0.003243,,0.071799,0.104351,,-0.10016,-0.00609,0.007722,-0.04584,0.002694
2013-12-10,0.024755,-0.0129,0.041657,,-0.00322,-0.07666,,0.012889,0.150266,0.086945,-0.07899,-0.18501,,,-0.15677,0.027817,0.003591,,0.073202,0.105146,,-0.1038,-0.00767,0.000772,-0.04848,-0.00168
2013-12-11,0.025249,-0.01221,0.040333,,-0.00292,-0.07685,,0.005371,0.145293,0.086684,-0.08554,-0.18784,,,-0.15322,0.032739,0.002509,,0.070893,0.100239,,-0.10135,-0.00636,-0.00386,-0.04405,-0.0101
2013-12-12,0.025868,-0.0119,0.039151,,0,-0.05392,,0.005382,0.148135,0.086162,-0.08756,-0.18685,,,-0.15412,0.032354,-0.00215,,0.077945,0.104986,,-0.10643,-0.00295,-0.00386,-0.04469,-0.04046
2013-12-13,0.026134,-0.01232,0.03575,,0.0000976,-0.06443,,-0.0183,0.114032,0.075979,-0.08673,-0.19556,,,-0.17141,0.010178,-0.00287,,0.062295,0.099288,,-0.10895,-0.00957,-0.00695,-0.06161,-0.05526
2013-12-16,0.025196,-0.01127,0.032044,,0.001072,-0.06706,,-0.01184,0.106927,0.063294,-0.08482,-0.18215,,,-0.17759,0.021305,-0.00107,,0.060637,0.101466,,-0.10326,-0.01272,-0.00618,-0.06577,-0.04704
2013-12-17,0.028327,-0.01199,0.032743,,0.001068,-0.06461,,-0.00866,0.11119,0.061757,-0.08153,-0.17152,,,-0.17759,0.025347,0.010676,,0.060589,0.090064,,-0.10404,-0.01362,-0.00541,-0.05744,-0.0477
2013-12-18,0.021924,-0.01059,0.032902,,-0.000098,-0.06742,,-0.0184,0.102128,0.054172,-0.08892,-0.16601,,,-0.18478,0.019661,0.007788,,0.055576,0.07493,,-0.10935,-0.0238,-0.00541,-0.06358,-0.06945
2013-12-19,0.035621,-0.00989,0.029806,,-0.00244,-0.06408,,-0.01196,0.106383,0.028278,-0.07789,-0.16763,,,-0.18018,0.02605,0.008881,,0.05918,0.067849,,-0.10203,-0.02248,-0.01483,-0.0595,-0.07621
2013-12-20,0.027238,-0.0078,0.03423,,0.001664,-0.07621,,-0.00765,0.097163,0.02365,-0.07872,-0.1696,,,-0.18018,0.028426,0.014565,,0.058379,0.06381,,-0.09578,-0.02221,-0.01174,-0.06058,-0.08424
2013-12-23,0.026671,-0.00709,0.03626,,-0.0035,-0.07517,,-0.02086,0.079433,0.018533,-0.07766,-0.16716,,,-0.18266,0.023579,0.015168,,0.04823,0.045386,,-0.09758,-0.02705,-0.00555,-0.0585,-0.08842
2013-12-24,0.029899,-0.0089,0.033603,,-0.00126,-0.07483,,-0.00332,0.078723,0.026289,-0.08643,-0.17303,,,-0.18649,0.029744,0.009912,,0.054832,0.032584,,-0.10132,-0.02804,-0.00942,-0.05676,-0.08328
2013-12-25,0.022823,-0.00748,0.030786,,0.002892,-0.0706,,-0.00111,0.076596,0.031701,-0.07808,-0.16871,,,-0.19302,0.019829,0.011951,,0.053793,0.034941,,-0.1019,-0.02592,-0.0071,-0.05824,-0.09667
2013-12-26,0.026211,-0.00606,0.033573,,0.004025,-0.07026,,-0.0122,0.071631,0.02529,-0.06973,-0.1605,,,-0.19865,0.015043,0.011599,,0.052047,0.037183,,-0.09636,-0.02738,-0.00401,-0.05644,-0.10238
2013-12-27,0.02804,-0.00357,0.033419,,0.00616,-0.07238,,0.001109,0.070922,0.026839,-0.06871,-0.16224,,,-0.1973,0.031814,0.007042,,0.05753,0.044207,,-0.09689,-0.02586,-0.00323,-0.05452,-0.09762
2013-12-30,0.031518,-0.00142,0.038244,,0.00432,-0.06868,,0.012195,0.067376,0.026512,-0.06579,-0.15311,,,-0.19505,0.037543,0.011248,,0.059412,0.036566,,-0.10028,-0.02005,-0.00246,-0.04982,-0.10301
2013-12-31,0.028173,-0.00887,0.040464,,0.001629,-0.07999,,0.005531,0.039716,0.011224,-0.06954,-0.15936,,,-0.19947,0.030375,0.005272,,0.052709,0.031862,,-0.10901,-0.02816,-0.00633,-0.05859,-0.10872
2014-01-02,0.030996,-0.00639,0.040908,,0.003342,-0.092,,-0.0044,0.033333,-0.01343,-0.07747,-0.16207,,,-0.20083,0.034856,0.006338,,0.055392,0.033922,,-0.10844,-0.03338,-0.01224,-0.05082,-0.10745
2014-01-03,0.028082,-0.00781,0.037355,,-0.00058,-0.09624,,-0.02234,0.01773,-0.01133,-0.07744,-0.16121,,,-0.20874,0.028426,0.003873,,0.048023,0.021057,,-0.11124,-0.03611,-0.01378,-0.05782,-0.1141
2014-01-06,0.026443,-0.00782,0.039279,,-0.00451,-0.103,,-0.02978,0.007092,-0.01481,-0.0783,-0.15478,,,-0.21614,0.025641,0.00106,,0.04402,0.011083,,-0.12552,-0.04235,-0.01301,-0.06661,-0.1233
2014-01-07,0.024634,-0.00679,0.044165,,-0.00642,-0.12344,,-0.02736,0.002837,-0.03876,-0.08581,-0.16166,,,-0.222,0.023504,0.001413,,0.035098,-0.01363,,-0.12804,-0.04666,-0.0192,-0.07615,-0.1252
2014-01-08,0.025519,-0.00715,0.049495,,-0.0065,-0.12479,,-0.03063,0.00427,-0.04055,-0.08452,-0.16503,,,-0.22036,0.005172,-0.00071,,0.032089,-0.02593,,-0.13663,-0.04189,-0.01721,-0.0687,-0.09508
2014-01-09,0.015038,-0.00824,0.049495,,-0.00873,-0.11689,,-0.02532,-0.00072,-0.04359,-0.07071,-0.14966,,,-0.21561,0.002934,-0.00532,,0.036211,-0.01082,,-0.14168,-0.04216,-0.01023,-0.06458,-0.09836
2014-01-10,0.020126,-0.00613,0.050383,,-0.00794,-0.11345,,-0.03956,-0.01434,-0.04583,-0.07782,-0.1512,,,-0.20978,0.009836,-0.00463,,0.036738,-0.00736,,-0.1346,-0.04027,-0.01185,-0.06063,-0.10098
2014-01-13,0.013633,-0.00109,0.051122,,-0.0071,-0.10663,,-0.04503,-0.01075,-0.04864,-0.08577,-0.14829,,,-0.21155,0.002759,-0.00319,,0.038414,-0.01803,,-0.12589,-0.03123,-0.0103,-0.05956,-0.09508
2014-01-14,0.01941,0.003289,0.049345,,-0.00931,-0.10653,,-0.03891,-0.00932,-0.03895,-0.07845,-0.13625,,,-0.21066,0.004828,-0.00106,,0.044718,-0.01344,,-0.11444,-0.0439,-0.00587,-0.05744,-0.09541
2014-01-15,0.025021,0.012186,0.04612,,-0.00848,-0.09698,,-0.0316,-0.00645,-0.03279,-0.06709,-0.12578,,,-0.2063,0.001034,-0.00213,,0.049368,-0.00527,,-0.11446,-0.03903,-0.00509,-0.0568,-0.0941
2014-01-16,0.019555,0.012518,0.046256,,-0.00671,-0.09398,,-0.02604,-0.00573,-0.03812,-0.05848,-0.12314,,,-0.20633,0.010199,-0.00142,,0.048467,0.002186,,-0.12322,-0.03458,-0.0082,-0.05556,-0.0814
2014-01-17,0.021948,0.012132,0.046837,,-0.00356,-0.10354,,-0.02686,-0.01649,-0.02758,-0.06274,-0.1234,,,-0.20649,0.005704,-0.00426,,0.040355,-0.01683,,-0.11236,-0.0376,-0.01365,-0.05812,-0.08239
2014-01-20,0.021151,0.016176,0.047569,,-0.00125,-0.09746,,-0.03128,-0.03082,-0.00629,-0.04968,-0.12262,,,-0.17903,0.010129,-0.00035,,0.040799,-0.00188,,-0.10582,-0.03404,-0.00976,-0.05014,-0.08704
2014-01-21,0.024395,0.009503,0.047281,,-0.00126,-0.11034,,-0.04203,-0.03799,-0.01837,-0.05104,-0.12587,,,-0.17404,0.008889,-0.00426,,0.028974,-0.01907,,-0.09862,-0.02998,-0.01054,-0.05269,-0.09435
2014-01-22,0.013861,0.008425,0.046549,,-0.00058,-0.11293,,-0.03088,-0.02359,-0.03119,-0.05479,-0.13929,,,-0.17345,0.006838,0.000709,,0.028674,-0.01848,,-0.09562,-0.0367,-0.01506,-0.05271,-0.08088
2014-01-23,0.01508,0.009184,0.049333,,0.000973,-0.0965,,-0.00258,-0.01319,-0.02602,-0.04765,-0.14011,,,-0.16845,-0.00068,-0.00107,,0.034088,-0.01848,,-0.09279,-0.03192,-0.01429,-0.05101,-0.08934
2014-01-24,0.024814,0.011464,0.047562,,0.001367,-0.08372,,0.004304,0.010409,-0.02707,-0.04409,-0.14323,,,-0.16767,0.000684,0.000356,,0.04281,-0.02085,,-0.08475,-0.02575,-0.0104,-0.055,-0.08325
2014-01-27,0.024773,0.010037,0.049784,,0.004528,-0.07574,,-0.00717,0.009665,-0.01876,-0.04637,-0.13751,,,-0.17488,-0.00576,-0.00142,,0.04281,-0.04545,,-0.08618,-0.03546,-0.01429,-0.0664,-0.08562
2014-01-28,0.02127,0.011211,0.050228,,0.002755,-0.07501,,-0.01176,-0.00297,-0.01136,-0.04201,-0.13855,,,-0.18383,-0.01485,-0.00107,,0.036193,-0.05862,,-0.10028,-0.03657,-0.01506,-0.07808,-0.08968
2014-01-29,0.01803,0.011169,0.050228,,0.001965,-0.06849,,-0.00947,0,-0.0148,-0.04026,-0.14011,,,-0.19819,-0.01554,-0.00249,,0.034388,-0.06608,,-0.09803,-0.03657,-0.01351,-0.07865,-0.08968
2014-01-30,0.017781,0.007446,0.048895,,-0.00039,-0.06123,,-0.00603,0.002974,-0.01189,-0.04201,-0.14297,,,-0.20785,-0.02245,-0.00107,,0.036795,-0.0786,,-0.10437,-0.04132,-0.02362,-0.08863,-0.08697
2014-02-07,0.019676,0.012048,0.050506,,0.000196,-0.06776,,-0.01406,0.005303,-0.00187,-0.0421,-0.11826,,,-0.18618,0.005447,-0.00178,,0.028072,-0.08039,,-0.08393,-0.03978,-0.03374,-0.06127,-0.08425
2014-02-10,0.022813,0.014015,0.045125,,0.000982,-0.0674,,-0.0153,0.031335,0.02314,-0.05171,-0.11964,,,-0.17559,0.002908,-0.00285,,0.024985,-0.04158,,-0.07801,-0.03207,-0.02907,-0.04209,-0.09829
2014-02-11,0.021675,0.015649,0.043343,,0.000198,-0.06123,,-0.00613,0.02824,0.04089,-0.05395,-0.1231,,,-0.18195,0.001198,-0.00391,,0.027235,-0.03314,,-0.07733,-0.03207,-0.02907,-0.04585,-0.09384
2014-02-12,0.021782,0.017189,0.042006,,-0.00178,-0.04939,,0.00177,0.02205,0.036262,-0.04453,-0.11587,,,-0.18248,0.007904,-0.00569,,0.023537,-0.03383,,-0.07713,-0.03432,-0.02829,-0.04418,-0.07628
2014-02-13,0.021876,0.019481,0.04437,,0,-0.04647,,0.005007,0.024371,0.041899,-0.04543,-0.11993,,,-0.1798,0.018369,-0.00214,,0.027415,-0.03016,,-0.06711,-0.02917,-0.02753,-0.03757,-0.08294
2014-02-14,0.013469,0.021358,0.04437,,-0.00079,-0.04939,,0.011027,0.020503,0.05986,-0.05033,-0.11244,,,-0.17532,0.028326,-0.00571,,0.032311,-0.01379,,-0.06568,-0.03314,-0.02831,-0.02921,-0.08223
2014-02-17,-0.00594,0.021164,0.042163,,0.000589,-0.04339,,0.020432,0.04358,0.072727,-0.04944,-0.11592,,,-0.17415,0.017687,0.006093,,0.044985,0.014964,,-0.07141,0.002353,-0.02569,-0.035,-0.07033
2014-02-18,0.021797,0.015483,0.042743,,-0.00039,-0.05323,,0.017442,0.047656,0.07798,-0.05336,-0.11756,,,-0.16887,0.019164,0.004659,,0.045289,0.010938,,-0.07196,0.001624,-0.02555,-0.03069,-0.07173
2014-02-19,0.021752,0.01702,0.041852,,0.001973,-0.05814,,0.014554,0.053125,0.083427,-0.03341,-0.11753,,,-0.15967,0.025126,0.008244,,0.047561,0.011657,,-0.06123,-0.00428,-0.02634,-0.02189,-0.05267
2014-02-20,0.021571,0.023141,0.042743,,0.003971,-0.06159,,0.007059,0.050688,0.06882,-0.01931,-0.11833,,,-0.16604,0.01541,0.007179,,0.03865,-0.01105,,-0.06188,-0.00425,-0.0279,-0.03049,-0.05694
2014-02-21,0.016717,0.024677,0.044835,,0.000594,-0.05923,,0.004431,0.045187,0.060674,-0.01287,-0.1256,,,-0.16434,0.017635,0.005743,,0.038463,-0.01485,,-0.03038,0.003969,-0.02983,-0.02963,-0.05338
2014-02-24,0.022326,0.027161,0.045183,,0.004023,-0.07811,,-0.01649,0.023366,0.062098,-0.02432,-0.15317,,,-0.16504,0.023652,0.002158,,0.021223,-0.03896,,-0.0275,-0.01693,-0.03217,-0.02234,-0.0605
2014-02-25,0.020944,0.024138,0.042608,,0.001207,-0.08135,,-0.01843,0.021514,0.045531,-0.01876,-0.14523,,,-0.1674,0.038362,0.002158,,0.017571,-0.04439,,-0.01711,-0.02108,-0.03139,-0.02703,-0.04733
2014-02-26,0.021666,0.022989,0.041236,,-0.00342,-0.0857,,-0.01305,0.020717,0.02993,-0.02268,-0.13963,,,-0.17235,0.042935,-0.00072,,0.019482,-0.03075,,-0.03507,-0.01998,-0.03347,-0.02849,-0.04329
2014-02-27,0.022196,0.029208,0.042126,,0.003253,-0.09295,,-0.00413,0.036768,0.035524,-0.02489,-0.13537,,,-0.16245,0.041691,0.003249,,0.026623,-0.00814,,-0.03228,-0.0215,-0.03163,-0.02388,-0.03649
2014-02-28,0.015531,0.028505,0.040791,,-0.0002,-0.0944,,0.000924,0.031111,0.034078,-0.02443,-0.1448,,,-0.16972,0.02644,0.002888,-0.0211,0.024788,0.000444,,-0.0329,-0.02301,-0.03241,-0.03719,-0.039
2014-03-03,0.011268,0.027885,0.045022,,0.005957,-0.1002,,-0.0151,0.026477,0.053631,-0.02851,-0.13127,,,-0.15741,0.046486,0.002536,-0.0544,0.053271,0.004368,,-0.03474,-0.01002,-0.03547,-0.01847,-0.07335
2014-03-04,0.012704,0.027195,0.046048,,0.003289,-0.10455,,-0.015,0.011813,0.065363,-0.03348,-0.12893,,,-0.15623,0.035546,0.000725,-0.05578,0.053061,0.000114,,-0.0317,-0.00904,-0.04177,-0.01893,-0.08909
2014-03-05,0.01222,0.03142,0.047381,,0.00397,-0.0938,,-0.00561,0.010183,0.062621,-0.0382,-0.12444,,,-0.14609,0.041118,0.006148,-0.02506,0.06078,0.026155,,-0.03136,-0.00199,-0.04602,-0.00732,-0.06752
2014-03-06,0.012116,0.030327,0.044538,,0.003366,-0.09308,,0.004739,0.013169,0.053005,-0.06384,-0.12231,,,-0.14094,0.039934,0.000362,-0.07481,0.060436,0.02517,,-0.01173,0.005364,-0.05215,-0.00739,-0.06679
2014-03-07,0.008815,0.034241,0.046895,,0.001223,-0.10466,,-0.01401,-0.00823,0.066304,-0.0576,-0.11777,,,-0.12682,0.052338,0.001089,-0.06966,0.04897,0.022174,,0.002058,0.008123,-0.05777,0.008606,-0.07299
2014-03-10,0.017802,0.031323,0.042013,,0.014163,-0.12754,,-0.04752,-0.00329,0.087248,-0.06815,-0.11477,,,-0.13837,0.030607,-0.00512,-0.07145,0.02044,0.008465,,-0.01042,-0.01371,-0.07656,-0.01561,-0.09453
2014-03-11,0.010691,0.037284,0.042185,,0.004368,-0.12123,,-0.01631,-0.01893,0.086623,-0.0529,-0.12014,,,-0.13011,0.045057,0.006216,-0.06223,0.015672,0.035631,,0.003954,-0.0026,-0.06741,-0.00813,-0.08723
2014-03-12,0.003814,0.038946,0.046181,,0.006311,-0.11346,,-0.00971,0.018565,0.069883,-0.05615,-0.10954,,,-0.1294,0.042139,-0.00438,-0.05547,0.020799,0.054274,,-0.00062,-0.00031,-0.06348,-0.01132,-0.06059
2014-03-13,0.000312,0.042126,0.051197,,-0.00358,-0.10984,,0.005292,0.03038,0.098827,-0.04242,-0.11028,,,-0.12085,0.03825,-0.00693,-0.04988,0.036508,0.0625,,-0.00642,-0.00124,-0.05803,-0.01758,-0.05874
2014-03-14,0.006293,0.037461,0.056215,,0.000226,-0.11564,,-0.00255,0.014346,0.081026,-0.04946,-0.11383,,,-0.13089,0.01088,-0.00841,-0.05314,0.03133,0.047651,,-0.01093,-0.02905,-0.06173,-0.02912,-0.05836
2014-03-17,0.01821,0.03594,0.052664,,-0.00447,-0.08009,,-0.00643,0.016034,0.129785,-0.05069,-0.11321,,,-0.14353,0.008653,-0.00731,-0.05137,0.0282,0.023639,,-0.02989,-0.02747,-0.06461,-0.03089,-0.04535
2014-03-18,0.015696,0.035374,0.053322,,-0.00918,-0.07719,,-0.01184,0.034188,0.129873,-0.05015,-0.10022,,,-0.15465,0.014745,-0.00657,-0.04624,0.029902,0.013695,,-0.02934,-0.01825,-0.05388,-0.03487,-0.04461
2014-03-19,0.003507,0.036829,0.051549,,-0.00567,-0.07501,,-0.00778,0.041379,0.141191,-0.05213,-0.08402,,,-0.1653,0.019308,0.001825,-0.04242,0.027485,0.021719,,-0.02954,-0.01483,-0.0706,-0.0336,-0.03189
2014-03-20,0.007923,0.0313,0.051418,,-0.01954,-0.07501,,0.008814,0.043103,0.141371,-0.05851,-0.07283,,,-0.1768,0.009633,0.002186,-0.05351,0.03236,0.022148,,-0.02726,-0.0097,-0.06131,-0.04336,-0.03565
2014-03-21,0.003933,0.032741,0.049645,,-0.00649,-0.0783,-0.01649,-0.0017,0.015517,0.158629,-0.05883,-0.07367,,,-0.17775,0.006367,0.00255,-0.05339,0.024861,0.011777,,-0.03386,-0.00718,-0.0597,-0.04919,-0.03752
2014-03-24,0.010336,0.032847,0.049645,,-0.00232,-0.09573,-0.01471,-0.0068,0.017391,0.162437,-0.05235,-0.07339,,,-0.17308,0.007117,0.001093,-0.04942,0.017994,0.013229,,-0.04603,-0.00039,-0.04761,-0.0476,-0.03039
2014-03-25,0.006821,0.039367,0.050975,,-0.00197,-0.08212,0.00199,0.019162,0.04087,0.164168,-0.04009,-0.05833,,,-0.17091,0.004353,0.001821,-0.04341,0.038168,0.03054,,-0.04434,0.009423,-0.03714,-0.04705,-0.00976
2014-03-26,0.005333,0.041566,0.043883,,-0.00667,-0.0952,0.003974,0.017685,0.053043,0.173571,-0.03238,-0.06,,,-0.16735,0.011592,0.002545,-0.03309,0.041279,0.037589,,-0.04199,0.004961,-0.02827,-0.0401,-0.01163
2014-03-27,0.006248,0.039019,0.043883,,-0.00862,-0.09811,0.00358,0.024061,0.084944,0.172911,-0.03283,-0.05304,,,-0.16569,0.005761,0.001091,-0.033,0.040051,0.038641,,-0.01717,0.009922,-0.01189,-0.0376,-0.00415
2014-03-28,0.003728,0.040432,0.044055,,-0.00923,-0.09157,0.005568,0.029617,0.091236,0.165107,-0.03169,-0.06454,,,-0.16655,0.004297,0.002909,-0.02784,0.048788,0.036189,,0.00776,0.015979,-0.0143,-0.03878,-0.00491
2014-03-31,0.005097,0.035743,0.041902,,-0.00436,-0.0814,0.015319,0.054644,0.104719,0.166201,-0.02969,-0.06205,,,-0.16342,0.004961,0.002182,-0.02361,0.061037,0.037829,,0.004646,0.023402,-0.01751,-0.03794,-0.00113
2014-04-01,0.005525,0.030016,0.042022,,-0.00924,-0.08159,0.015301,0.038669,0.104072,0.180818,-0.02653,-0.05577,,,-0.16342,0.004969,0.001825,-0.01762,0.058114,0.037192,,0.008095,0.010266,-0.01502,-0.04028,-0.00226
2014-04-02,0.005122,0.029249,0.035841,,-0.00986,-0.08687,0.011891,0.008974,0.106787,0.174615,-0.03608,-0.0627,,,-0.14703,0.014125,-0.00036,-0.02789,0.057179,0.031045,,-0.01584,0.004476,-0.01582,-0.02054,-0.00226
2014-04-03,0.006326,0.030733,0.036283,,-0.00992,-0.08978,0.009507,0.014264,0.114932,0.176923,-0.0343,-0.07072,,,-0.15416,0.009261,0.000365,-0.02907,0.055838,0.018306,,-0.01584,-0.00357,-0.01963,-0.03809,0.000755
2014-04-04,0.004225,0.029435,0.038938,,-0.01702,-0.08906,0.016235,0.030038,0.130317,0.181818,-0.04567,-0.06646,,,-0.14879,0.01511,0.00073,-0.01751,0.060759,0.02372,,-0.01276,-0.00096,-0.01373,-0.02983,0.001509
2014-04-08,0.008019,0.027016,0.042382,,-0.01776,-0.07378,0.027455,0.04364,0.159276,0.191582,-0.05142,-0.06223,,,-0.15235,0.014594,0.001825,-0.03489,0.072552,0.036609,,-0.02225,-0.01026,-0.01132,-0.03429,0.013585
2014-04-09,0.004662,0.025059,0.041939,,-0.01997,-0.0696,0.023857,0.03,0.162557,0.174591,-0.05316,-0.0565,,,-0.14652,0.011554,0.001457,-0.04009,0.066013,0.025692,,-0.00599,-0.01359,-0.00248,-0.02796,0.015472
2014-04-10,-0.0041,0.024181,0.040538,,-0.02541,-0.07087,0.020071,0.02004,0.151598,0.151656,-0.05316,-0.06075,,,-0.14513,0.009927,-0.00073,-0.03596,0.054954,0.008849,,-0.00619,-0.02349,-0.00314,-0.02488,0.015094
2014-04-11,0.004506,0.025194,0.038327,,-0.02003,-0.08197,0.011765,0.010088,0.143379,0.151902,-0.06013,-0.06854,,,-0.15629,-0.01002,-0.00691,-0.04554,0.04491,0.007875,,-0.01366,-0.02316,0.004089,-0.03981,0.018832
2014-04-14,0.000802,0.022042,0.038869,,-0.03633,-0.08561,0.012139,0.001381,0.148858,0.131159,-0.05272,-0.06037,,,-0.15415,0.014861,-0.00545,-0.04401,0.042389,0.002899,,-0.00438,-0.0228,0.004747,-0.03614,0.012053
2014-04-15,0.001693,0.019661,0.040328,,-0.02326,-0.08489,0.005668,0.004453,0.147945,0.131802,-0.04967,-0.05767,,,-0.15396,0.010108,-0.00944,-0.04018,0.03573,0.007383,,-0.0067,-0.02598,0.005015,-0.03439,0.011299
2014-04-16,-0.00115,0.016988,0.036837,,-0.02837,-0.07833,0.001758,0.000138,0.152511,0.136397,-0.05011,-0.04892,,,-0.14897,0.022462,-0.00472,-0.04311,0.028456,0.010841,,0.004642,-0.02713,0.000217,-0.02904,0.007143
2014-04-17,-0.00147,0.018091,0.036365,,-0.02655,-0.08052,0.001955,0.006733,0.149772,0.146265,-0.04808,-0.04355,,,-0.14255,0.026552,-0.00254,-0.03591,0.028934,0.004704,,0.001083,-0.02324,-0.00116,-0.02077,0.007143
2014-04-18,-0.00336,0.017348,0.034072,,-0.03148,-0.09302,-0.01115,-0.01013,0.105936,0.152106,-0.05659,-0.04005,,,-0.14992,0.017016,-0.00109,-0.03805,0.011967,-0.01027,,-0.00134,-0.03212,-0.01392,-0.02659,0.000752
2014-04-21,-0.00365,0.017733,0.030996,,-0.03447,-0.09956,-0.0149,-0.00453,0.094064,0.119954,-0.05561,-0.04584,,,-0.14948,0.022978,-0.00325,-0.03593,0.009844,-0.00543,,0.000774,-0.04125,-0.01997,-0.02778,0.008271
2014-04-22,-0.0063,0.016923,0.033333,,-0.03488,-0.11534,-0.01609,-0.00143,0.093151,0.119406,-0.05196,-0.04682,,,-0.14786,0.025863,-0.00108,-0.02858,0.008739,-0.00462,,-0.0033,-0.03293,-0.01917,-0.02684,0.014662
2014-04-23,-0.00906,0.021293,0.034076,,-0.03358,-0.11171,-0.01099,0.013311,0.086758,0.117486,-0.0511,-0.05141,,,-0.14977,0.026377,0.000718,-0.03461,0.015451,-0.00712,,0.000826,-0.03043,-0.02119,-0.03012,0.011278
2014-04-24,-0.00545,0.023684,0.033169,,-0.02875,-0.10631,-0.0051,0.033436,0.097717,0.11484,-0.0511,-0.0511,,,-0.14881,0.021206,0,-0.03797,0.028364,0.002609,,0.011352,-0.02516,-0.01697,-0.03032,0.01391
2014-04-25,-0.00204,0.014179,0.034923,,-0.04126,-0.10527,-0.00607,0.040523,0.10137,0.112815,-0.06746,-0.04361,,,-0.14333,0.027526,0.000359,-0.05352,0.030053,0.007891,,0.001082,-0.0236,-0.0164,-0.02614,0.014662
2014-04-28,-0.00413,0.008942,0.035433,,-0.05465,-0.11058,-0.01648,0.003922,0.078539,0.124886,-0.073,-0.03569,,,-0.13143,0.025268,-0.00072,-0.06107,0.011905,0.019139,,0.000773,-0.02132,-0.02598,-0.02108,0.002256
2014-04-29,-0.00382,0.004101,0.034996,,-0.04447,-0.09747,-0.01177,0.018543,0.087671,0.108418,-0.07257,-0.04245,,,-0.12595,0.018031,-0.00216,-0.05852,0.016291,0.034532,,-0.00052,-0.02198,-0.03054,-0.02437,0.000752
2014-04-30,-0.0044,0.004891,0.036276,,-0.04359,-0.10184,-0.01628,0.02187,0.073059,0.107453,-0.07083,-0.03667,,,-0.11857,0.015385,-0.00036,-0.05832,0.012006,0.024347,,0.003606,-0.02449,-0.02735,-0.02465,-0.00226
2014-05-05,-0.00543,0.002264,0.035745,,-0.04235,-0.10256,-0.01726,0.027807,0.07032,0.085466,-0.06525,-0.04981,,,-0.12548,0.015307,-0.00287,-0.05797,0.01235,0.022566,,-0.00557,-0.03142,-0.02415,-0.03782,0
2014-05-06,-0.00316,0.007634,0.0328,,-0.03785,-0.10318,-0.01529,0.036849,0.077626,0.060952,-0.05458,-0.05154,,,-0.12619,0.010207,-0.00395,-0.04581,0.016992,0.011095,,-0.01836,-0.0338,-0.02735,-0.03858,-0.00602
2014-05-07,-0.0055,0.008833,0.03087,,-0.03888,-0.11184,-0.01784,0.025676,0.080365,0.05162,-0.04179,-0.05351,,,-0.12512,0.013671,-0.00394,-0.0393,0.013446,0.006102,,-0.02459,-0.03899,-0.03166,-0.03615,-0.0161
2014-05-08,-0.00213,0.008121,0.029565,,-0.03703,-0.11205,-0.02295,0.00936,0.073973,0.053278,-0.04459,-0.04956,,,-0.12464,0.01058,-0.00359,-0.0422,0.007166,0.011057,,-0.0211,-0.02636,-0.0332,-0.04072,-0.01311
2014-05-09,-0.00589,0.011941,0.027069,,-0.04648,-0.11059,-0.02393,0.011295,0.079452,0.042073,-0.04738,-0.04653,,,-0.12536,0.011934,-0.00359,-0.05021,0.00507,0.001326,,-0.02443,-0.01703,-0.03611,-0.03625,-0.01835
2014-05-12,-0.0079,0.010353,0.025266,,-0.04243,-0.10735,-0.0226,0.010087,0.09589,0.043878,-0.04901,-0.04536,,,-0.13666,0.008784,-0.00144,-0.04848,0.008357,0.019463,,-0.01927,-0.01086,-0.0333,-0.03207,-0.01124
2014-05-13,-0.00899,0.008028,0.024654,,-0.04444,-0.10924,-0.0173,0.031944,0.100457,0.029511,-0.05071,-0.04524,,,-0.13451,0.01259,-0.00393,-0.04981,0.013168,0.019696,,-0.01802,-0.00706,-0.03011,-0.02951,-0.01236
2014-05-14,-0.00837,0.006518,0.021608,,-0.03784,-0.10997,-0.02316,0.025798,0.09863,0.026733,-0.05053,-0.04086,,,-0.13324,0.010579,-0.00572,-0.0491,0.010095,0.032698,,0.005391,-0.005,-0.02505,-0.02482,-0.01341
2014-05-15,-0.00799,0.009992,0.018135,,-0.03787,-0.11449,-0.02512,0.027188,0.091324,0.024236,-0.0535,-0.03749,,,-0.133,0.016134,-0.00643,-0.05502,0.007673,0.027269,,0.007645,-0.00097,-0.02557,-0.02508,-0.01266
