,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2014-03-27,-0.04198495,-5.492363295,0.260548649,,-0.060733639,-0.181614359,,0.076980606,-0.022036988,0.018182023,0.207266842,-0.046862717,-0.211750371,,-2.29874199,-0.047381255,,0.006353788,-0.775600342,-0.279435335,,-1.498287367,-0.237223973,-0.287326787,-0.283052915,0.005145366
2014-03-28,-0.058935263,-4.833871095,0.398903242,,0.015720038,-0.269835589,,0.05423178,-0.027994047,0.016442577,0.183024496,-0.092831257,-0.208802568,,-2.187354272,-0.045295311,,0.041956297,-0.775702772,-0.189772587,,-0.452669917,-0.269649883,-0.449672605,-0.271966243,0.014658426
2014-03-31,-0.072791343,-4.726148529,0.818057264,,0.042785086,-0.257183016,,0.047065063,-0.037492019,0.02573328,0.218539129,-0.126126922,-0.348019219,,-2.820470373,-0.058826571,,0.013974615,-0.776114574,-0.225335833,,-0.340509107,-0.294070478,-0.230363732,-0.353716768,-0.037090909
2014-04-01,-0.091829654,-6.235987274,0.842059337,,-0.000568979,-0.460059331,,0.04425946,-0.037949756,0.081051391,0.19619952,-0.13668944,-0.069194732,,-1.99305241,-0.049664716,,0.021730619,-0.657409273,-0.250984673,,-0.667580877,-0.248488373,-0.297197032,-0.306531175,-0.050080613
2014-04-02,-0.114339601,-7.126544668,0.664149302,,0.033253305,-0.630912266,,0.054462712,-0.051340247,0.053305361,0.173471726,-0.010835645,-0.334425967,,-2.522001795,-0.06305829,,0.058317477,-0.839717744,-0.376065243,,-0.517108721,-0.633923688,-0.354365697,-0.312292118,-0.069921071
2014-04-03,-0.170316099,-3.664740795,0.432158349,,-0.069086088,-0.421639854,,0.044960655,-0.045347808,0.076191309,0.209500208,-0.010014649,-0.114668744,,-1.273957118,-0.055100917,,0.0845131,-0.724413229,-0.284269392,,-0.666976259,-1.344475555,-0.321349669,-0.161552558,-0.110915493
2014-04-04,-0.137867037,-4.355070422,0.779426292,,0.012246362,-0.71261363,,0.045137545,-0.022112586,0.059124286,0.175214585,-0.064519672,-0.206840621,,-4.417344897,-0.099960612,,0.072492646,-0.755558179,-0.258130615,,-2.585541059,-0.812181662,-0.35765163,-0.323512029,-0.046746968
2014-04-08,-0.186278469,-5.695796567,0.781772379,,0.001092159,-0.533268416,,0.076147194,-0.017777325,0.057124889,0.241888916,-0.101228013,-0.197252145,,-3.872934717,-0.130835128,,0.091897802,-0.640064344,-0.446958712,,-1.295004795,-1.850653316,-0.398358177,-0.429816594,-0.041342487
2014-04-09,-0.195919957,-8.436178338,0.748758253,,0.187216632,-0.23024072,,0.060410928,-0.028629619,0.043724486,0.283734871,-0.15460003,-0.1511174,,-4.161309922,-0.209281615,,0.101920166,-0.548956124,-0.259925771,,-1.054227501,-0.650840516,-0.460213104,-0.542455007,-0.063924524
2014-04-10,-0.123630231,-7.715396656,0.80326287,,-0.044315885,-0.941955727,,0.080496226,-0.049053169,0.033445721,0.237450012,-0.101053576,-0.091974329,,-3.086761789,-0.065453799,,0.126961779,-0.782657487,-0.372197088,,-0.656201067,-0.765847433,-0.230423745,-0.334407549,-0.087465138
2014-04-11,-0.200651145,-3.99548508,0.679600931,,0.068176659,-0.790831246,,0.071800069,-0.033374504,0.026172767,0.217058037,-0.112116031,-0.029446573,,-3.979417046,-0.060912818,,0.131111948,-0.699465471,-0.281742086,,-1.218055297,-0.807036258,-0.290115924,-0.310369649,-0.079358609
2014-04-14,-0.206895132,-3.19751564,0.95947352,,-0.010873797,-0.316247546,,0.112143235,-0.059930472,0.038716793,0.2739332,-0.099794706,-0.057568694,,-2.716869054,-0.020930649,,0.165640854,-0.845373926,-0.373705411,,-1.358366538,-1.126750241,-0.188728025,-0.3039471,-0.041651004
2014-04-15,-0.24715012,-4.612227852,0.292182471,,-0.073705374,-0.491069908,,0.054115379,-0.030797089,0.054450169,0.144470966,-0.140373271,-0.048646622,,-4.164460136,-0.060470978,,0.124330407,-0.750979676,-0.459161809,,-0.797892742,-1.187742471,-0.434748116,-0.461910296,-0.036094778
2014-04-16,-0.224373537,-4.141615301,0.343389036,,0.068669054,-0.863102437,,0.070057508,-0.027227795,0.080875555,0.173519108,-0.13725868,-0.082921037,,-3.92429342,-0.014989293,,0.099708007,-1.346846406,-0.645915786,,-0.913805861,-1.185487169,-0.33728,-0.31333962,-0.146761658
2014-04-17,-0.129756186,-7.063339306,0.466899342,,0.101479161,-0.447647646,,0.059097267,-0.014970522,0.077347817,0.139489459,-0.037821746,-0.048725145,,-2.440557828,-0.01222872,,0.151422306,-1.091616122,-0.493170854,,-0.585619392,-1.463558517,-0.222596019,-0.277347535,-0.051934732
2014-04-18,-0.199578974,-5.533737005,0.603315482,,0.118187146,-1.202250861,,0.1093108,-0.036940186,0.053304104,0.07133059,-0.034892018,-0.06678304,,-3.872306687,-0.032795633,,0.040144123,-1.525463605,-0.476645204,,-1.289879695,-0.792463788,-0.337410613,-0.375726523,-0.086712095
2014-04-21,-0.275431681,-5.076109619,0.527277995,,0.110617839,-0.573497973,,0.03331655,-0.023422387,0.086320535,0.057321262,-0.074380484,-0.072211118,,-1.741534746,-0.064198073,,0.051434841,-0.345239991,-0.292327961,,-0.780599752,-0.443291688,-0.168858197,-0.455584413,0.033025664
2014-04-22,-0.102050673,-7.171616822,0.586549063,,0.325089729,-0.370308247,,0.076620513,-0.056286031,0.045054764,0.034281318,-0.0634489,-0.054432143,,-3.07263397,-0.042174017,,0.063399307,-0.679806779,-0.358249157,,-1.025321624,-0.346979291,-0.201719866,-0.362843883,0.05
2014-04-23,-0.051090194,-6.245916651,0.302738301,,0.269261524,-0.426730266,,0.067912121,-0.044503526,0.055738367,0.021496867,-0.070351101,-0.040989429,,-3.206559259,-0.111014932,,0.010244824,-0.604864089,-0.375782003,,-1.078459054,-0.722229255,-0.263083673,-0.354792229,0.047120978
2014-04-24,-0.054536802,-2.292787277,0.810246056,,0.225879033,-0.839378848,,0.056070712,-0.030979816,0.074111919,0.02682498,-0.061064671,-0.04667835,,-4.868872045,-0.087911679,,0.027662543,-0.692777393,-0.750454746,,-1.502457154,-1.273496693,-0.488639201,-0.344662576,0.060617399
2014-04-25,-0.105875808,-1.637829834,0.905333617,,0.164813038,-1.815716239,,0.034694915,-0.035582173,0.065539324,0.00826173,-0.095851357,-0.036794523,,-5.096767267,-0.101042428,,0.04627682,-0.69715075,-1.185989498,,-1.015911108,-1.409761971,-0.437565859,-0.47435507,0.023126692
2014-04-28,-0.039187984,-1.849945429,0.296118029,,0.139380613,-0.35342559,,0.06463653,-0.056229515,0.109011069,0.012424318,-0.071686876,-0.065720121,,-3.552994014,-0.077788144,,0.065190849,-1.03057736,-0.468299857,,-1.711519492,-0.940284757,-0.49471831,-0.425522489,0.029343977
2014-04-29,-0.032785452,-2.562062255,0.190225621,,0.282008176,-0.293493893,,0.016033006,-0.027551953,0.074454672,0.028150049,-0.072464485,-0.049359259,,-1.544907543,-0.095686923,,0.093154888,-0.576798754,-0.465193209,,-1.048018855,-1.126449304,-0.076243495,-0.337651591,0.052565196
2014-04-30,-0.106380261,-3.220618544,0.269582245,,0.228070418,-0.326617821,,0.050542135,-0.037491532,0.108005185,-0.000455458,-0.204889005,-0.050890761,,-1.207938103,-0.054608356,,0.071256454,-0.509775581,-0.72020034,,-1.268238922,-1.496782065,-0.05059488,-0.44032404,0.081398506
2014-05-05,-0.110866828,-3.496160104,0.044784229,,0.494404279,-0.148535326,,0.048759679,-0.03232494,0.068035833,0.015009987,-0.166506931,-0.01517921,,-1.394972082,-0.049718844,,0.074306,-0.648684151,-1.546594906,,-0.878239507,-1.071551101,-0.11582213,-0.6461721,0.121033792
2014-05-06,-0.235482546,-5.066101588,0.05989965,,0.430537888,-0.598677218,,0.083116774,-0.0208504,0.086186709,0.00459807,-0.146638976,-0.004417499,,-2.179898698,-0.011557444,,0.068964548,-0.636243459,-0.803862001,,-0.476680639,-0.509183243,-0.085251708,-0.398314912,0.122367101
2014-05-07,-0.146761968,-4.933796366,-0.017267774,,0.373755798,-0.435189103,,0.082619517,-0.025156182,0.082270922,0.001283833,-0.172189496,-0.017014974,,-1.728822928,-0.024436541,,0.026366441,-0.707833181,-0.635068779,,-0.619107728,-0.405871297,-0.118524491,-0.467656362,0.138129055
2014-05-08,-0.211250283,-5.553106595,0.123531169,,0.453292602,-0.197665883,,0.047447013,-0.026606965,0.059168615,0.03061845,-0.2289954,-0.031709719,,-3.05412203,-0.031679551,,0.040120821,-0.328125134,-0.607413119,,-0.601067522,-0.580773381,-0.149260226,-0.571948508,0.15866409
2014-05-09,-0.131116422,-6.166741504,0.221511739,,0.289663391,-0.174696073,,0.041154588,-0.029818158,0.011291349,0.055699794,-0.193996017,-0.028279602,,-2.558091246,-0.035086186,,0.082857086,-0.384069336,-0.185753021,,-0.523575578,-0.670533584,-0.142342342,-0.425890463,0.181959363
2014-05-12,-0.12769158,-3.152866685,0.278661936,,0.459538154,-0.475870795,,0.074574648,-0.014140184,0.023913728,0.028006102,-0.18349684,-0.029490838,,-3.198946549,-0.0787356,,0.110998332,-0.690881956,-0.536469989,,-0.606348748,-0.543003415,-0.090844191,-0.498366769,0.310947472
2014-05-13,-0.069495082,-4.141357657,0.237328445,,0.285401945,-0.439373405,,0.03721917,-0.029126976,0.030801726,0.032665179,-0.16315544,-0.066052094,,-0.872890345,-0.092391272,,0.122342034,-0.590800592,-0.231172504,,-1.093889429,-0.398463724,-0.200501882,-0.56747824,0.11878929
2014-05-14,-0.055021798,-5.313642827,0.19359518,,0.526648724,-0.543167765,,0.078698233,-0.060070387,0.032627795,0.027219593,-0.258502795,-0.053661216,,-1.707526977,-0.048099422,,0.193031514,-0.627148184,-0.001873942,,-1.176327185,-0.260513763,-0.250169492,-0.345958356,0.28118849
2014-05-15,-0.000494293,-5.934915224,0.043847262,,0.690077626,-0.797083593,,0.081430183,-0.060966215,0.037367116,0.024866505,-0.173232605,-0.063600629,,-1.736671025,-0.091311683,,0.136628431,-0.826329992,-0.42884375,,-0.317091892,-0.515720787,-0.259488914,-0.468117897,0.158501021
2014-05-16,0.028687555,-5.524200162,0.077898279,,0.831977294,-1.122144963,,0.057003711,-0.060811865,0.044776181,0.035401636,-0.185706573,-0.048712027,,-2.641438189,-0.074662219,,0.138782946,-0.782231872,-0.989955613,,-0.512724771,-0.24763643,-0.416072586,-0.496336032,0.218886804
2014-05-19,0.025866184,-3.765177851,0.166369284,,0.809098709,-0.665846974,,0.02461475,-0.039446021,0.031626899,0.020841432,-0.301334635,-0.006167288,,-1.771365292,-0.095584635,,0.164403134,-0.487464695,-0.632985678,,-1.265937577,-0.265078777,-0.398768562,-0.554687578,0.170178909
2014-05-20,0.072765762,-5.338163879,0.318483949,,0.571903993,-1.109895558,,0.000343478,-0.035812565,0.01625773,0.002296042,-0.218478115,-0.036188005,,-1.809090745,-0.12300587,,0.155587406,-0.631653985,-0.296541033,,-0.860382221,-0.361301694,-0.193202417,-0.48234163,0.35680326
2014-05-21,0.100841026,-4.238236607,0.740860373,,0.837457047,-0.34522206,,0.005571193,-0.041898305,0.023974723,0.016694031,-0.231062448,-0.034579702,,-2.332505744,-0.107860929,,0.219583513,-0.91691557,-0.672867398,,-1.028887051,-0.576699485,-0.160611855,-0.463844119,0.30731054
2014-05-22,0.140625158,-6.437764408,0.540335999,,0.936355455,-0.817870213,,0.014268044,-0.032501771,0.004483566,-0.015354392,-0.249383498,-0.05839307,,-1.293477644,-0.14147102,,0.107870501,-0.713139811,-0.712696827,,-1.205857808,-0.497533582,-0.141730873,-0.530562155,0.288477604
2014-05-23,0.136436187,-6.582659871,0.093752991,,1.054911743,-0.662141643,,0.005723499,-0.036391792,0.009359889,-0.035730251,-0.178060693,-0.072101464,,-1.327828952,-0.100275177,,0.064126135,-0.568436711,-1.012060631,,-1.254631092,-0.504439756,-0.207883153,-0.400395345,0.306726094
2014-05-26,0.15308752,-1.360374262,0.003044344,,1.199930575,-1.048299721,,-0.007514257,-0.053724294,0.006512927,-0.042234787,-0.269484833,-0.105241795,,-2.032545127,-0.096046188,,-0.012682927,-0.763706405,-0.661043382,,-1.24143545,-0.41323068,-0.307823129,-0.481014708,0.248699683
2014-05-27,0.254190937,-1.514306366,0.118437798,,1.080432638,-0.575030611,,-0.014204277,-0.024307861,-0.000482863,-0.087824381,-0.358990858,-0.074867318,,-4.716355751,-0.12328629,,-0.05574646,-0.57346256,-0.766953271,,-2.43457135,-0.436757206,-0.212457684,-0.592802326,0.151828637
2014-05-28,0.251395077,-2.945097395,0.014452753,,1.381771329,-0.866602621,,-0.010761689,-0.053023283,0.002859256,-0.068451733,-0.100183192,-0.0715621,,-1.81662447,-0.088786614,,-0.038794716,-0.870561475,-0.975559647,,-2.031180183,-0.20729806,-0.227290004,-0.389336916,0.267545381
2014-05-29,0.204269862,-3.411120235,-0.04238278,,1.448171871,-1.018404601,,-0.013537165,-0.040817606,0.000273173,-0.132497895,-0.170610894,-0.104310345,,-2.431230479,-0.089877225,,-0.070822113,-0.707426355,-1.189087135,,-1.196115184,-0.333878503,-0.1895031,-0.404697073,0.151339781
2014-05-30,0.155083653,-3.4818883,-0.005579492,,1.135262298,-1.278895486,,-0.023945641,-0.050459976,0.012968277,-0.076388218,-0.302607648,-0.154668038,,-3.498043083,-0.153983382,,-0.072793244,-0.980685819,-0.972752619,,-2.274777189,-0.203424577,-0.290118831,-0.60475285,0.198676141
2014-06-03,0.107678079,-2.685413262,-0.026736849,,0.722812888,-0.794169991,,-0.023975361,-0.045964028,-0.009717132,-0.118256789,-0.213002009,-0.126517738,,-2.862030481,-0.112293,,-0.07311215,-0.57384356,-1.122478729,,-2.07425498,-0.231685072,-0.377897117,-0.525967499,0.165340353
2014-06-04,0.541274234,-6.609034589,0.084181616,,1.246474896,-0.784426076,,-0.054882677,-0.048957898,0.0098422,-0.108488375,-0.270605465,-0.112739351,,-2.006811774,-0.165315297,,-0.057907227,-0.799553152,-1.231428832,,-1.771434093,-0.133789826,-0.472964444,-0.450214473,0.28510452
2014-06-05,0.535668364,-4.91124488,0.253691131,,0.916938884,-1.224508579,,-0.042601476,-0.051644468,-4.88E-05,-0.093579444,-0.242703385,-0.025097187,,-1.445152074,-0.103064067,,-0.034028712,-0.960933947,-2.190515988,,-1.632387902,-0.049583643,-0.660340946,-0.502799414,0.34700827
2014-06-06,0.147007962,-6.10164746,0.383053681,,0.916235403,-0.851753991,,-0.046727922,-0.034380562,0.013005418,-0.08166554,-0.219391206,-0.041248698,,-1.902717799,-0.057239278,,-0.061008938,-0.735015834,-1.097838216,,-1.992277074,-0.078330011,-0.263094882,-0.420049879,0.352649007
2014-06-09,0.11272073,-6.379237975,0.310641773,,0.949866503,-1.152530738,,-0.053764993,-0.03678549,0.018559443,-0.074566386,-0.251397626,-0.06236247,,-2.100669453,-0.088786856,,-0.066215829,-0.923086344,-1.332120637,,-1.25019544,-0.099518346,-0.38280813,-0.692457546,0.25733882
2014-06-10,0.276861609,-1.324144974,0.286292816,,0.419032838,-0.997326004,,-0.060143717,-0.04631633,0.012423156,-0.081799114,-0.232646737,-0.061852836,,-2.178758155,-0.07907711,,-0.067771104,-0.858188852,-1.126485747,,-2.759801122,1.32E-05,-0.121625383,-0.631013449,0.19648809
2014-06-11,-0.081333621,-1.550734358,0.489337823,,0.779835595,-1.587580516,,-0.056660812,-0.037613773,0.00013868,-0.036125873,-0.291465852,-0.049391224,,-1.821863229,-0.020548297,,-0.015686844,-0.761916996,-1.116236327,,-1.151442394,-0.121462985,-0.385043607,-0.730759174,0.202191682
2014-06-12,-0.063808572,-2.709145649,0.273757629,,0.672080269,-2.760887524,,-0.08457519,-0.071596896,0.004259242,-0.071937798,-0.375581942,-0.06943234,,-1.974364835,-0.03324236,,-0.034247575,-1.362715186,-0.976406627,,-1.074977866,-0.133013064,-0.267122421,-0.505558535,0.145572554
2014-06-13,-0.042440955,-3.341415972,0.228207914,,0.852879697,-1.8315959,,-0.04337762,-0.047535913,0.004664576,-0.058627141,-0.278360474,-0.022707396,,-3.250102404,-0.045908184,,-0.083322344,-0.840117545,-1.072384978,,-1.020796163,-0.194074425,-0.375426621,-0.570707893,0.220370075
2014-06-16,0.103186456,-3.291101145,0.470258827,,0.47141124,-1.70014143,,-0.059499117,-0.045464737,0.010249322,-0.050327022,-0.282541611,-0.020785314,,-3.041522272,-0.05034932,,-0.078055404,-1.044665458,-0.985744332,,-1.538850051,-0.129792874,-0.13162913,-0.496650434,0.315972639
2014-06-17,0.176152731,-4.748555774,0.429213674,,0.721885779,-1.629101488,,-0.070718053,-0.021891846,0.002551383,-0.069752709,-0.345102973,-0.047931205,,-1.589627149,-0.071940269,,-0.076294951,-0.953667174,-1.386721431,,-1.509368811,-0.177625578,-0.254960509,-0.461242557,0.348036579
2014-06-18,-0.058443121,-4.696593708,0.083898541,,0.783219709,-1.685120121,,-0.093043917,-0.020553999,0.012722433,-0.04755598,-0.18460408,-0.036069046,,-1.463373557,-0.068191357,,-0.055010675,-0.98759949,-1.611336771,,-2.607770332,-0.189168594,-0.20796562,-0.349268569,0.322227158
2014-06-19,-0.06778719,-4.543844833,0.341502498,,0.859558006,-1.442473704,,-0.104955461,-0.043289229,0.0476545,-0.046641762,-0.273602934,-0.098104777,,-1.745239107,-0.078609214,,-0.034636394,-1.50166048,-1.390751472,,-0.879120284,-0.183631343,-0.498544699,-0.415767308,0.733006536
2014-06-20,-0.03228395,-3.537790833,0.403032399,,0.938151139,-2.23100672,,-0.065452809,-0.039076849,0.047787793,-0.05438487,-0.291569576,-0.13390036,,-3.122008325,-0.095180443,,-0.089469815,-1.227958295,-0.710184642,,-1.49851008,-0.191193444,-0.512785698,-0.469151821,0.080321066
2014-06-23,-0.008035427,-2.345334291,0.458668895,,0.60369067,-1.702525806,,-0.02442201,-0.01350686,0.038194714,-0.051871766,-0.32563244,-0.177470276,,-3.507422006,-0.145814928,,-0.1073638,-0.770672382,-0.652286446,,-1.421654355,-0.334775373,-0.39712124,-0.42488134,0.046658899
2014-06-24,-0.01985372,-2.786769562,0.35209956,,0.49751057,-2.111840119,,-0.027442945,-0.040279593,0.049291211,-0.074119739,-0.338942858,-0.175839528,,-2.344651951,-0.071266512,,-0.045454332,-0.694642668,-0.412467477,,-0.97675137,-0.185982213,-0.221260542,-0.253832774,0.042784579
2014-06-25,-0.040722041,-1.826447375,0.583258224,,0.76500221,-4.395572195,,-0.074008435,-0.073414984,0.058948199,-0.064120075,-0.360079401,-0.213770161,,-2.24235892,-0.111499159,,-0.061954411,-1.193312993,-1.00413819,,-1.924694654,-0.324055926,-0.172923588,-0.217238916,-0.003737642
2014-06-26,-0.020147101,-1.961835543,0.116475881,,1.16466553,-3.675132083,,-0.06375157,-0.088692519,0.06698581,-0.042149336,-0.354508847,-0.174240557,,-2.598663853,-0.070624374,,-0.06000821,-1.058414808,-0.919661377,,-2.699093737,-0.379643865,-0.281576448,-0.261483006,-0.083110591
2014-06-27,-0.060741541,-2.736443155,-0.011178862,,0.830586075,-1.552455993,,0.001765172,-0.042233452,0.073432881,-0.052903438,-0.621742842,-0.166278662,,-4.883423307,-0.208798323,,-0.107430341,-0.712407969,-1.117529208,,-2.824319545,-0.166546253,-0.327736971,-0.591562976,-0.028114976
2014-06-30,-0.03580632,-2.40113262,0.024700599,,1.196070059,-2.457923849,,0.001427681,-0.059325324,0.035623081,-0.087095414,-0.432407456,-0.290129575,,-5.296391974,-0.136669734,,-0.105379165,-1.038101994,-1.331602778,,-1.497770905,-0.115636826,-0.454196158,-0.488434695,-0.086520986
2014-07-01,-0.050068547,-1.739651832,0.139179785,,1.361696563,-2.588443902,,-0.013862633,-0.065699186,0.065938835,-0.107480051,-0.43724828,-0.369631916,,-4.78886983,-0.151141774,,-0.115946452,-1.029974444,-1.591724175,,-1.767402718,-0.134117758,-0.49140546,-0.555493437,-0.209169273
2014-07-02,-0.02681708,-2.157066445,0.077526012,,0.889425287,-2.093889228,,-0.017102609,-0.066070007,0.047556168,-0.113088035,-0.385557891,-0.23413202,,-2.822287287,-0.08244573,,-0.05983412,-0.89975596,-1.650045938,,-1.676063436,-0.06212907,-0.519397652,-0.259017539,-0.28171354
2014-07-03,-0.030754029,-3.27473124,0.021277356,,1.116846781,-3.071444521,,-0.011116142,-0.060873594,0.01478808,-0.037652591,-0.210844285,-0.202757639,,-4.204854477,-0.142096475,,-0.052923908,-0.473502074,-1.229094937,,-3.037851683,-0.029885288,-0.393067227,-0.487137951,-0.273299748
2014-07-04,-0.034099801,-1.490213453,0.027223165,,0.806260208,-1.885421507,,-0.012410238,-0.104537782,0.052031296,-0.041497132,-0.403485122,-0.36992432,,-6.040158578,-0.192401841,,-0.075966467,-0.619978141,-1.934858926,,-1.889996331,-0.088805043,-0.770593446,-0.623831096,-0.158661888
2014-07-07,-0.050066028,-3.218345378,0.150828331,,1.213397504,-2.422447678,,-0.016086485,-0.113409198,0.047827624,-0.079260284,-0.4412686,-0.480047301,,-4.8554014,-0.182992718,,-0.091066623,-0.61172491,-1.845192929,,-2.233466432,-0.115416113,-0.792364991,-0.638052768,-0.151873767
2014-07-08,-0.015723942,-4.178874964,0.220391595,,1.079743342,-2.733350433,,0.009533603,-0.061706415,0.023794647,-0.06945299,-0.30424241,-0.196023555,,-3.120245506,-0.12485744,,-0.099954642,-0.455148558,-0.845663958,,-0.753916421,-0.007890414,-0.292692856,-0.382406989,-0.201926032
